Title,Portátil,Max_Jugadores,Multiplataforma,Online,Genre,Licenciado,Desarrollador,Secuela,Puntuacion_Reseña,Rating,Fecha_Lanzamineto,Length.All PlayStyles.Average,Length.All PlayStyles.Leisure,Length.All PlayStyles.Median,Length.All PlayStyles.Polled,Length.All PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main + Extras.Average,Length.Main + Extras.Leisure,Length.Main + Extras.Median,Length.Main + Extras.Polled,Length.Main + Extras.Rushed,Length.Main Story.Average,Length.Main Story.Leisure,Length.Main Story.Median,Length.Main Story.Polled,Length.Main Story.Rushed
Pursuit Force,True,1,True,True,"Action,Racing / Driving",True,Sony,True,75,M,2005,9.83333333333333,10.95,10,6,8.95,0,0,0,0,0,10,11,10,2,9,9.75,9.93333333333333,10,4,9.43333333333333
Kingdom of Paradise,True,2,True,True,"Action,Role-Playing (RPG)",True,Sony,True,72,E,2005,23,24.5,23,2,21.5,0,0,0,0,0,23,24.5,23,2,21.5,0,0,0,0,0
Dragon Ball Z: Supersonic Warriors 2,True,1,True,True,Action,True,Atari,True,66,E,2005,15.0833333333333,19.9333333333333,14.7,10,11.2666666666667,15.25,20.05,15,7,11.3833333333333,14.25,14.25,14.25,1,14.25,14.9666666666667,15.25,14.9666666666667,2,14.6833333333333
Dragon Quest Heroes: Rocket Slime,True,1,True,True,Action,True,SquareEnix,True,83,T,2005,15.1,23.6166666666667,13.3666666666667,39,11.6166666666667,22.6166666666667,25.4,25,5,19.4833333333333,16.2833333333333,24.3166666666667,15,13,12.8166666666667,12.5833333333333,14.1833333333333,12.1666666666667,21,10.6833333333333
Dead to Rights: Reckoning,True,1,True,True,Action,True,Namco,True,54,E,2005,3.1,4,2.91666666666667,3,2.2,5,5,5,1,5,0,0,0,0,0,2.15,2.53333333333333,2.15,2,1.78333333333333
Amped 3,True,1,True,True,Sports,True,2K,True,72,E,2005,8.56666666666667,9.88333333333333,9,9,6.38333333333333,9,9,9,2,9,10.0333333333333,10.65,10.5833333333333,4,9.15,6.33333333333333,7.41666666666667,6.66666666666667,3,5.25
Break 'em All,True,1,True,True,Action,True,,True,68,T,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunar: Dragon Song,True,1,True,True,Role-Playing (RPG),True,Ubisoft,True,59,M,2005,25.6333333333333,34.7666666666667,24.6666666666667,7,22.0333333333333,29.6166666666667,35.7666666666667,24.7166666666667,4,25.9166666666667,0,0,0,0,0,20.3166666666667,21.1166666666667,19.85,3,19.5
Madden NFL 06,True,1,True,True,Sports,True,EA,True,66,E,2005,3.75,5.36666666666667,3.75,2,2.11666666666667,3.75,5.36666666666667,3.75,2,2.11666666666667,0,0,0,0,0,0,0,0,0,0
Retro Atari Classics,True,1,True,True,"Action,Racing / Driving,Simulation",True,Atari,True,51,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True Swing Golf,True,1,True,True,Sports,True,Nintendo,True,66,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIFA Soccer,True,1,True,True,Sports,True,EA,True,73,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metal Gear Ac!d 2,True,1,True,True,Strategy,True,Konami,True,80,E,2005,14.8333333333333,19.95,15,15,12.5833333333333,0,0,0,0,0,17.6166666666667,20.9,16,5,14.6,13.45,14.9,14.2,10,12.0333333333333
ATV Quad Frenzy,True,1,True,True,"Racing / Driving,Sports",True,,True,35,T,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bomberman,True,1,True,True,Strategy,True,Ubisoft,True,75,E,2005,3.33333333333333,4.13333333333333,3.2,7,2.63333333333333,0,0,0,0,0,0,0,0,0,0,3.33333333333333,4.13333333333333,3.2,7,2.63333333333333
GoldenEye: Rogue Agent,True,1,True,True,Action,True,EA,True,58,T,2005,9.41666666666667,13.4666666666667,8.5,4,5.8,0,0,0,0,0,0,0,0,0,0,9.41666666666667,13.4666666666667,8.5,4,5.8
Need for Speed Underground 2,True,1,True,True,Racing / Driving,True,EA,True,65,T,2005,20.9666666666667,29.2333333333333,20,69,17.7333333333333,23.3666666666667,30.2166666666667,21.5,19,20.7166666666667,20.9,24.2166666666667,20,17,18.7166666666667,19.6,20.9,20,33,17.4
Frogger: Helmet Chaos,True,1,True,True,Action,True,Konami,True,66,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lord of the Rings: Tactics,True,1,True,True,"Role-Playing (RPG),Strategy",True,EA,True,64,M,2005,5,5,5,1,5,0,0,0,0,0,0,0,0,0,0,5,5,5,1,5
Rengoku: The Tower of Purgatory,True,1,True,True,"Action,Role-Playing (RPG)",True,Konami,True,43,E,2005,4.71666666666667,5.08333333333333,4.71666666666667,2,4.35,0,0,0,0,0,0,0,0,0,0,4.71666666666667,5.08333333333333,4.71666666666667,2,4.35
Gretzky NHL,True,2,True,True,Sports,True,Sony,True,61,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridge Racer 6,True,2,True,True,Racing / Driving,True,"EA,Namco",True,74,E,2005,8,8,8,1,8,0,0,0,0,0,0,0,0,0,0,8,8,8,1,8
Ford Racing 3,True,1,True,True,"Action,Racing / Driving",True,,True,49,E,2005,7.1,8.3,8.01666666666667,6,5.43333333333333,8.4,8.75,8.46666666666667,4,8,5.66666666666667,5.66666666666667,5.66666666666667,1,5.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,1,3.33333333333333
NHL 2K6 ,True,1,True,True,Sports,True,2K,True,75,T,2005,2.5,3,2.5,2,2.01666666666667,2.5,3,2.5,2,2.01666666666667,0,0,0,0,0,0,0,0,0,0
Bust-a-Move DS,True,1,True,True,"Action,Strategy",True,,True,75,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battles of Prince of Persia,True,1,True,True,Strategy,True,Ubisoft,True,64,E,2005,8.5,10.3833333333333,8,3,6.61666666666667,0,0,0,0,0,0,0,0,0,0,8.5,10.3833333333333,8,3,6.61666666666667
GripShift,True,1,True,True,Racing / Driving,True,Ubisoft,True,70,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvel Nemesis: Rise of the Imperfects ,True,1,True,True,Action,True,EA,True,34,T,2005,5.03333333333333,6.15,4.58333333333333,8,4.13333333333333,0,0,0,0,0,6.15,7.15,7.5,3,5.13333333333333,4.36666666666667,4.63333333333333,4.16666666666667,5,3.96666666666667
Scooby-Doo! Unmasked,True,1,True,True,Action,True,THQ,True,60,E,2005,8,8,8,1,8,0,0,0,0,0,0,0,0,0,0,8,8,8,1,8
Viewtiful Joe: Double Trouble!,True,1,True,True,Action,True,Capcom,True,73,E,2005,5.16666666666667,5.53333333333333,5,5,4.98333333333333,0,0,0,0,0,0,0,0,0,0,5.16666666666667,5.53333333333333,5,5,4.98333333333333
The Legend of Heroes: A Tear of Vermillion,True,1,True,True,Role-Playing (RPG),True,,True,68,T,2005,31.2833333333333,38.7666666666667,29.8333333333333,9,26.7666666666667,38.5,41.75,38.5,2,35.25,31.4333333333333,38.3333333333333,27.8833333333333,4,26.3333333333333,26.2666666666667,27.7333333333333,25,3,24.8166666666667
PQ: Practical Intelligence Quotient,True,1,True,True,Strategy,True,,True,69,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lost in Blue,True,1,True,True,Role-Playing (RPG),True,Konami,True,69,T,2005,24.15,26.8166666666667,25,5,22.0333333333333,22.25,23.6166666666667,22.25,2,20.8666666666667,25.4333333333333,27.1666666666667,25.1166666666667,3,23.6833333333333,0,0,0,0,0
Ghost in the Shell: Stand Alone Complex,True,1,True,True,Action,True,Sony,True,61,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dig Dug: Digging Strike,True,1,True,True,Action,True,Namco,True,65,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frogger: Helmet Chaos,True,1,True,True,Action,True,Konami,True,69,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mega Man Battle Network 5: Double Team DS,True,1,True,True,"Action,Role-Playing (RPG)",True,Capcom,True,68,E,2005,36.2333333333333,48.0333333333333,35,13,28,48.15,52.75,42,3,43.5333333333333,35.4,39.85,34,5,32.35,29.9166666666667,34.85,27.4833333333333,5,24.55
Nanostray,True,1,True,True,Action,True,THQ,True,71,E,2005,1.43333333333333,1.73333333333333,1.2,5,1.23333333333333,0,0,0,0,0,0,0,0,0,0,1.43333333333333,1.73333333333333,1.2,5,1.23333333333333
Sega Casino,True,1,True,True,Simulation,True,Sega,True,61,M,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,True,1,True,True,"Action,Adventure",True,Konami,True,58,T,2005,4.5,4.5,4.5,1,4.5,0,0,0,0,0,0,0,0,0,0,4.5,4.5,4.5,1,4.5
Pac-Man World 3,True,1,True,True,Action,True,"EA,Namco",True,61,E,2005,8,8,8,1,8,0,0,0,0,0,0,0,0,0,0,8,8,8,1,8
Tokobot,True,1,True,True,Strategy,True,,True,72,T,2005,9.33333333333333,10.5,8.68333333333333,4,8.5,0,0,0,0,0,12,12,12,1,12,8.45,8.7,8.36666666666667,3,8.2
Fullmetal Alchemist: Dual Sympathy,True,1,True,True,Action,True,,True,58,M,2005,14,14.5,14,2,13.5,0,0,0,0,0,0,0,0,0,0,14,14.5,14,2,13.5
Exit,True,1,True,True,Action,True,Ubisoft,True,77,E,2005,6,6,6,2,6,0,0,0,0,0,0,0,0,0,0,6,6,6,2,6
Bubble Bobble Revolution,True,1,True,True,Action,True,,True,38,M,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rub Rabbits!,True,2,True,True,"Action,Adventure",True,Sega,True,68,M,2005,3.16666666666667,3.86666666666667,2.33333333333333,3,2.45,0,0,0,0,0,3.66666666666667,4.33333333333333,3.66666666666667,2,3,2.16666666666667,2.16666666666667,2.16666666666667,1,2.16666666666667
Electroplankton,True,1,True,True,Simulation,True,Nintendo,True,71,T,2005,0.433333333333333,0.55,0.5,6,0.266666666666667,0.5,0.5,0.5,1,0.5,0,0,0,0,0,0.416666666666667,0.55,0.5,5,0.266666666666667
LifeSigns: Surgical Unit,True,1,True,True,"Simulation,Strategy",True,,True,61,T,2005,30.5166666666667,30.5166666666667,30.5166666666667,1,30.5166666666667,30.5166666666667,30.5166666666667,30.5166666666667,1,30.5166666666667,0,0,0,0,0,0,0,0,0,0
Space Invaders Revolution,True,1,True,True,Action,True,,True,49,E,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wii Play,True,2,True,True,"Action,Sports",True,Nintendo,True,58,T,2006,5.81666666666667,8.45,4,11,3.31666666666667,0,0,0,0,0,10.4666666666667,11.4666666666667,11.4166666666667,3,9.46666666666667,4.08333333333333,5.01666666666667,4,8,2.88333333333333
New Super Mario Bros.,True,1,True,True,Action,True,Nintendo,True,89,T,2006,10.2333333333333,21.65,9,156,6.05,17.0666666666667,24.9833333333333,15.5,33,10.6833333333333,10.9333333333333,16.2333333333333,10,40,7.65,7.2,14.15,7,83,4.8
Pokmon Diamond,True,1,True,True,Role-Playing (RPG),True,Nintendo,True,85,E,2006,101.066666666667,386.783333333333,58,253,44.15,265.2,468.316666666667,220,39,163.533333333333,107.566666666667,352.316666666667,80,94,58.5333333333333,42.6333333333333,77.1333333333333,41.9166666666667,120,25.5166666666667
Pokmon Pearl,True,1,True,True,Role-Playing (RPG),True,Nintendo,True,85,E,2006,101.066666666667,386.783333333333,58,253,44.15,265.2,468.316666666667,220,39,163.533333333333,107.566666666667,352.316666666667,80,94,58.5333333333333,42.6333333333333,77.1333333333333,41.9166666666667,120,25.5166666666667
Gears of War,True,2,True,True,Action,True,Microsoft,True,94,M,2006,10.8333333333333,105.066666666667,9.43333333333333,310,7.06666666666667,29,111,15,15,14.5,12.15,21.7833333333333,11,73,8.78333333333333,9.18333333333333,12.8833333333333,9,222,6.53333333333333
The Legend of Zelda: Twilight Princess,True,1,True,True,"Action,Role-Playing (RPG)",True,Nintendo,True,95,M,2006,45.6,75.2333333333333,43,528,32,55.3,77.45,54.5333333333333,106,38.95,47.6,76.55,46.2333333333333,241,33.45,37.2666666666667,58.95,37,181,28.4166666666667
Cooking Mama,True,1,True,True,Simulation,True,,True,67,M,2006,8.63333333333333,10.9,7,5,6.78333333333333,0,0,0,0,0,0,0,0,0,0,8.63333333333333,10.9,7,5,6.78333333333333
Marvel Ultimate Alliance,True,4,True,True,"Action,Role-Playing (RPG)",True,Activision,True,82,T,2006,15.25,27.5833333333333,14,68,10.3,25.3833333333333,30.05,24.8166666666667,3,20.7333333333333,17.6333333333333,28.9333333333333,17,26,12.85,12.8666666666667,20.6333333333333,12.3666666666667,39,9.3
Daxter,True,1,True,True,Action,True,Sony,True,85,T,2006,9.06666666666667,13.9833333333333,8,37,6.26666666666667,14.2833333333333,16.9166666666667,14.5,6,12.2166666666667,8.51666666666667,10.7166666666667,8.35,19,7.21666666666667,7.35,8.68333333333333,7.56666666666667,12,5.71666666666667
The Elder Scrolls IV: Oblivion,True,1,True,True,"Action,Role-Playing (RPG)",True,2K,True,94,E,2006,101.083333333333,310.266666666667,80,518,47.5166666666667,195.033333333333,335.033333333333,185,117,116,96.9,310.966666666667,86.95,268,52.75,26.8333333333333,99.2,24,133,14.95
Madden NFL 07,True,2,True,True,Sports,True,EA,True,80,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Theft Auto: Vice City Stories,True,1,True,True,"Action,Racing / Driving",True,Rockstar,True,86,E,2006,21.0333333333333,39.5666666666667,17.2333333333333,45,14.0666666666667,45.6166666666667,52.9666666666667,46.25,4,37.9666666666667,25.7166666666667,32.6666666666667,25,9,20.0333333333333,16.65,27.8333333333333,16.3,32,12.7333333333333
Resistance: Fall of Man,True,4,True,True,Action,True,Sony,True,86,E,2006,12.2,18.7166666666667,12,138,9.05,18.5833333333333,21.6833333333333,17.5,4,16.0166666666667,13.3833333333333,16.3333333333333,13,21,11.4666666666667,11.75,14.9333333333333,12,113,8.93333333333333
MotorStorm,True,1,True,True,"Action,Racing / Driving,Sports",True,Sony,True,82,T,2006,16.9,22.9666666666667,15,16,12.9666666666667,16.8833333333333,18.9666666666667,15,5,14.55,22.25,26.05,22,4,18.55,13.85,15.2,15,7,12.2
Call of Duty 3,True,2,True,True,Action,True,Activision,True,82,T,2006,8.81666666666667,12.8166666666667,8.45,96,6.81666666666667,9.8,12.2,10,5,7.73333333333333,11.5833333333333,14.1333333333333,11,13,9.63333333333333,8.3,12.0666666666667,8,78,6.56666666666667
Yoshi's Island DS,True,1,True,True,Action,True,Nintendo,True,81,E,2006,9.63333333333333,18.1,9.58333333333333,23,7.06666666666667,0,0,0,0,0,13.6333333333333,19.7,12,5,9.9,8.51666666666667,10.4833333333333,9.16666666666667,18,6.68333333333333
Tom Clancy's Ghost Recon: Advanced Warfighter,True,4,True,True,Action,True,Ubisoft,True,90,E,2006,8.66666666666667,9.35,8.75,10,7.88333333333333,0,0,0,0,0,0,0,0,0,0,8.66666666666667,9.35,8.75,10,7.88333333333333
Fight Night Round 3,True,2,True,True,"Action,Sports",True,EA,True,86,E,2006,11.1833333333333,13.0333333333333,11,21,7.8,10.5833333333333,12.2666666666667,10.5,6,7.53333333333333,12.5,13.75,12.5,4,11.25,11.0333333333333,13,11,11,10
Pokmon Ranger,True,1,True,True,Role-Playing (RPG),True,Nintendo,True,69,E,2006,16.55,37.7666666666667,13.4166666666667,36,11.1333333333333,36.8833333333333,48.1666666666667,34.6666666666667,5,25.3833333333333,14.6,17.35,14.8333333333333,11,12.25,12.55,16.7666666666667,12.5666666666667,20,9.91666666666667
Rayman Raving Rabbids,True,4,True,True,Action,True,Ubisoft,True,76,T,2006,6.7,8.21666666666667,6.18333333333333,27,5.13333333333333,8.1,8.55,8.1,2,7.65,8.26666666666667,9.1,8.13333333333333,8,6.76666666666667,5.8,6.95,6,17,4.86666666666667
Saints Row,True,1,True,True,"Action,Racing / Driving",True,THQ,True,81,T,2006,24.6833333333333,83.6666666666667,20,57,18.1333333333333,55.6166666666667,98.35,47.8166666666667,7,37.1,23.5,26.4666666666667,22.3666666666667,22,19.4666666666667,17.8833333333333,22.2166666666667,17,28,15.6833333333333
Tom Clancy's Rainbow Six: Vegas,True,2,True,True,Action,True,Ubisoft,True,88,E,2006,9.9,19.7166666666667,9,76,6.66666666666667,12,12,12,1,12,12.95,21.4,12.65,20,9.4,8.75,17.4333333333333,9,55,6.36666666666667
Dead Rising,True,1,True,True,Action,True,Capcom,True,85,E,2006,19.2333333333333,58.55,15,93,10.05,55.5666666666667,75.1333333333333,45,6,43.3333333333333,21.7666666666667,42.8166666666667,19.5,46,14.5666666666667,11.0833333333333,15.4,10.5333333333333,41,6.9
Call of Duty 3,True,1,True,True,Action,True,Activision,True,69,E,2006,8.81666666666667,12.8166666666667,8.45,96,6.81666666666667,9.8,12.2,10,5,7.73333333333333,11.5833333333333,14.1333333333333,11,13,9.63333333333333,8.3,12.0666666666667,8,78,6.56666666666667
Lost Planet: Extreme Condition,True,1,True,True,Action,True,Capcom,True,79,M,2006,8.86666666666667,14.4666666666667,9,92,6.55,12.7,15.6,9.7,3,9.8,9.51666666666667,12.7333333333333,9.4,15,8.48333333333333,8.56666666666667,13.2666666666667,8.48333333333333,74,6.35
Mario Hoops 3 on 3,True,1,True,True,Sports,True,Nintendo,True,69,M,2006,4.25,4.61666666666667,4.25,2,3.86666666666667,0,0,0,0,0,5,5,5,1,5,3.5,3.5,3.5,1,3.5
LEGO Star Wars II: The Original Trilogy,True,1,True,True,Action,True,EA,True,47,E,2006,17.55,32.1333333333333,15,51,10.6333333333333,27.85,37.6166666666667,26.6166666666667,14,23.6166666666667,16.8166666666667,28.45,15,16,13.95,11.25,16,12,21,8.3
Super Monkey Ball: Banana Blitz,True,4,True,True,Action,True,Sega,True,74,T,2006,5.31666666666667,6.91666666666667,5.4,6,4.16666666666667,0,0,0,0,0,0,0,0,0,0,5.31666666666667,6.91666666666667,5.4,6,4.16666666666667
The Sims 2: Pets,True,1,True,True,Simulation,True,EA,True,49,T,2006,27.7,31.55,27.7,2,23.85,0,0,0,0,0,27.7,31.55,27.7,2,23.85,0,0,0,0,0
Need for Speed: Carbon - Own the City,True,1,True,True,Racing / Driving,True,EA,True,73,E,2006,18.0333333333333,19.1833333333333,18.0333333333333,2,16.8666666666667,20.35,20.35,20.35,1,20.35,0,0,0,0,0,15.7166666666667,15.7166666666667,15.7166666666667,1,15.7166666666667
WarioWare: Smooth Moves,True,6,True,True,"Action,Racing / Driving,Sports",True,Nintendo,True,83,T,2006,4.46666666666667,8.35,3,34,2.33333333333333,7.78333333333333,10.4166666666667,8,8,5.25,6.26666666666667,8.95,5,5,4.81666666666667,2.76666666666667,6.31666666666667,2.5,21,1.78333333333333
Fight Night Round 3,True,2,True,True,"Action,Sports",True,EA,True,83,T,2006,11.1833333333333,13.0333333333333,11,21,7.8,10.5833333333333,12.2666666666667,10.5,6,7.53333333333333,12.5,13.75,12.5,4,11.25,11.0333333333333,13,11,11,10
Final Fantasy III,True,1,True,True,Role-Playing (RPG),True,SquareEnix,True,77,E,2006,51.0666666666667,98.15,44,849,30.9666666666667,89.7,118.616666666667,87.2666666666667,130,69.7333333333333,52.95,87.4333333333333,48.8,466,36.4333333333333,27.7166666666667,44.05,25.9,253,20.6
SOCOM: U.S. Navy SEALs - Fireteam Bravo 2,True,1,True,True,Action,True,Sony,True,81,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madden NFL 07,True,1,True,True,Sports,True,EA,True,78,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monster 4x4: World Circuit,True,4,True,True,Racing / Driving,True,Ubisoft,True,51,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirby: Squeak Squad,True,1,True,True,Action,True,Nintendo,True,71,T,2006,5.63333333333333,8.75,5,42,3.28333333333333,6.6,9.28333333333333,6.2,22,3.81666666666667,5.23333333333333,6.5,4.81666666666667,7,4.23333333333333,4.21666666666667,5.88333333333333,4,13,3.03333333333333
Pokmon Battle Revolution,True,4,True,True,"Action,Strategy",True,Nintendo,True,53,T,2006,20.0333333333333,41.7166666666667,15.4166666666667,15,11.9333333333333,65.7166666666667,65.7166666666667,65.7166666666667,1,65.7166666666667,23.5166666666667,28.4833333333333,24,5,19.5833333333333,13.0166666666667,18.5,13,9,9.58333333333333
Medal of Honor: Heroes,True,1,True,True,Action,True,EA,True,71,E,2006,4.96666666666667,5.48333333333333,5,8,4.38333333333333,0,0,0,0,0,5,5,5,2,5,4.95,5.48333333333333,5,6,4.36666666666667
Tekken: Dark Resurrection,True,1,True,True,Action,True,"Namco,Sony",True,88,E,2006,22.65,30.8666666666667,30.5,6,14.2833333333333,35.0833333333333,35.1166666666667,35.0833333333333,2,35.0333333333333,30.5,30.75,30.5,2,30.25,2.36666666666667,2.55,2.36666666666667,2,2.18333333333333
Need for Speed: Carbon,True,2,True,True,Racing / Driving,True,EA,True,77,E,2006,13.3,21.2166666666667,13.6,56,9.15,22.6666666666667,25.1666666666667,20,3,20.1666666666667,13.0166666666667,16.75,14,19,9.18333333333333,12.6166666666667,15.4,13,34,8.86666666666667
Mario vs. Donkey Kong 2: March of the Minis,True,1,True,True,Action,True,Nintendo,True,76,T,2006,5.01666666666667,6.68333333333333,4.75,5,3.73333333333333,0,0,0,0,0,6.75,7.61666666666667,6.75,2,5.86666666666667,3.88333333333333,4.41666666666667,4.31666666666667,3,3.33333333333333
Sonic Rivals,True,1,True,True,"Action,Racing / Driving",True,Sega,True,64,T,2006,9.6,14.0166666666667,6.5,4,6.75,20,20,20,1,20,0,0,0,0,0,6.15,6.53333333333333,6,3,5.75
NCAA Football 07,True,2,True,True,Sports,True,EA,True,79,E,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mortal Kombat: Unchained,True,2,True,True,Action,True,Midway,True,70,E,2006,13.55,26.9833333333333,4.36666666666667,4,4.71666666666667,45,45,45,1,45,0,0,0,0,0,3.06666666666667,4.7,1.75,3,1.45
Tom Clancy's Splinter Cell: Double Agent,True,1,True,True,Action,True,Ubisoft,True,85,E,2006,12.4166666666667,35.85,11,76,8.85,17.3666666666667,37.1666666666667,11.3333333333333,9,11.2166666666667,11.9333333333333,19.25,11,27,8.73333333333333,11.6166666666667,15.65,11,40,9.65
Tetris DS,True,1,True,True,Strategy,True,Nintendo,True,84,M,2006,27.4,33.7166666666667,27.5,8,21.85,33.5,35.25,33.5,2,31.75,34,37.75,37,3,30.25,16.75,16.9333333333333,17,3,16.55
LEGO Star Wars II: The Original Trilogy,True,2,True,True,Action,True,,True,83,T,2006,17.55,32.1333333333333,15,51,10.6333333333333,27.85,37.6166666666667,26.6166666666667,14,23.6166666666667,16.8166666666667,28.45,15,16,13.95,11.25,16,12,21,8.3
Red Steel,True,4,True,True,Action,True,Ubisoft,True,63,T,2006,8.6,9.96666666666667,8.25,12,7.36666666666667,0,0,0,0,0,0,0,0,0,0,8.6,9.96666666666667,8.25,12,7.36666666666667
Metroid Prime: Hunters,True,1,True,True,Action,True,Nintendo,True,85,E,2006,9.3,13.7666666666667,8.73333333333333,32,6.85,15.25,16.8833333333333,15.25,2,13.6166666666667,9.05,10.95,8.78333333333333,12,7.76666666666667,8.8,11.85,8.63333333333333,18,6.7
LEGO Star Wars II: The Original Trilogy,True,2,True,True,Action,True,,True,81,E,2006,17.55,32.1333333333333,15,51,10.6333333333333,27.85,37.6166666666667,26.6166666666667,14,23.6166666666667,16.8166666666667,28.45,15,16,13.95,11.25,16,12,21,8.3
NBA 2K7 ,True,1,True,True,Sports,True,2K,True,84,E,2006,8.18333333333333,8.76666666666667,8.18333333333333,2,7.58333333333333,0,0,0,0,0,0,0,0,0,0,8.18333333333333,8.76666666666667,8.18333333333333,2,7.58333333333333
SEGA Genesis Collection,True,2,True,True,"Action,Racing / Driving,Role-Playing (RPG),Strategy",True,Sega,True,82,T,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
