Titulo,Compañia_Desarrollo,Fecha_Lanzamiento,Genero,Plataforma,Multiplataforma,Portátil,Online,Max_Jugadores,Rating,Ranking,Puntuacion_Reseña,Secuela,Licenciado,Ventas_NA,Ventas_EU,Ventas_JP,Ventas_Otros,Ventas_Globales,Ventas_estimadas,Exitoso
New_Super_Mario_Bros._2,Nintendo,2012.0,Platform,3DS,False,False,False,0.0,Desconocido,65.0,0.0,False,False,3.66,3.07,2.47,0.63,9820000.0,0.0,True
Halo_4,Microsoft Game Studios,2012.0,Shooter,X360,False,False,False,0.0,Desconocido,66.0,0.0,False,False,6.63,2.36,0.04,0.73,9760000.0,0.0,True
Final_Fantasy_VII,Sony Computer Entertainment,1997.0,Role-Playing,PS,False,False,False,0.0,Desconocido,67.0,0.0,False,False,3.01,2.47,3.28,0.96,9720000.0,0.0,True
Just_Dance_2,Ubisoft,2010.0,Misc,Wii,False,False,False,0.0,Desconocido,69.0,0.0,False,False,5.84,2.89,0.01,0.78,9520000.0,0.0,True
Gran_Turismo_2,Sony Computer Entertainment,1999.0,Racing,PS,False,False,False,0.0,Desconocido,70.0,0.0,False,False,3.88,3.42,1.69,0.5,9490000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,X360,True,True,True,4.0,E,71.0,94.0,True,True,5.91,2.38,0.13,0.9,9320000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,X360,True,True,True,4.0,E,71.0,94.0,True,True,5.91,2.38,0.13,0.9,9320000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,X360,True,True,True,1.0,T,71.0,75.0,True,True,5.91,2.38,0.13,0.9,9320000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,PS3,True,True,True,4.0,E,121.0,94.0,True,True,3.1,2.3,0.28,1.04,6720000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,PS3,True,True,True,4.0,E,121.0,94.0,True,True,3.1,2.3,0.28,1.04,6720000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,PS3,True,True,True,1.0,T,121.0,75.0,True,True,3.1,2.3,0.28,1.04,6720000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,PC,True,True,True,4.0,E,1771.0,94.0,True,True,0,1.12,0.0,0.03,1150000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,PC,True,True,True,4.0,E,1771.0,94.0,True,True,0,1.12,0.0,0.03,1150000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,PC,True,True,True,1.0,T,1771.0,75.0,True,True,0,1.12,0.0,0.03,1150000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,DS,True,True,True,4.0,E,1946.0,94.0,True,True,0.96,0.02,0.01,0.08,1060000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,DS,True,True,True,4.0,E,1946.0,94.0,True,True,0.96,0.02,0.01,0.08,1060000.0,0.0,True
Call_of_Duty_4,Activision,2007.0,Shooter,DS,True,True,True,1.0,T,1946.0,75.0,True,True,0.96,0.02,0.01,0.08,1060000.0,0.0,True
Donkey_Kong_Country,Nintendo,1994.0,Platform,SNES,False,False,False,0.0,Desconocido,72.0,0.0,False,False,4.36,1.71,3.0,0.23,9300000.0,0.0,True
Donkey_Kong_Country,Nintendo,2000.0,Platform,GB,False,False,False,0.0,Desconocido,746.0,0.0,False,False,1.04,0.72,0.3,0.13,2190000.0,0.0,True
Donkey_Kong_Country,Nintendo,2003.0,Platform,GBA,False,False,False,0.0,Desconocido,836.0,0.0,False,False,1.2,0.48,0.29,0.07,2040000.0,0.0,True
Animal_Crossing,Nintendo,2012.0,Simulation,3DS,False,False,False,0.0,Desconocido,74.0,0.0,False,False,2.01,2.32,4.36,0.41,9090000.0,0.0,True
Mario_Party_DS,Nintendo,2007.0,Misc,DS,True,True,True,1.0,T,75.0,72.0,True,True,4.46,1.88,1.98,0.7,9020000.0,0.0,True
Super_Mario_Kart,Nintendo,1992.0,Racing,SNES,False,False,False,0.0,Desconocido,77.0,0.0,False,False,3.54,1.24,3.81,0.18,8760000.0,0.0,True
FIFA_16,Electronic Arts,2015.0,Sports,PS4,False,False,False,0.0,Desconocido,78.0,0.0,False,False,1.11,6.06,0.06,1.26,8490000.0,0.0,True
FIFA_16,Electronic Arts,2015.0,Sports,XOne,False,False,False,0.0,Desconocido,417.0,0.0,False,False,0.88,2.11,0.0,0.23,3230000.0,0.0,True
FIFA_16,Electronic Arts,2015.0,Sports,PS3,False,False,False,0.0,Desconocido,514.0,0.0,False,False,0.4,1.98,0.05,0.42,2850000.0,0.0,True
FIFA_16,Electronic Arts,2015.0,Sports,X360,False,False,False,0.0,Desconocido,1065.0,0.0,False,False,0.55,1.01,0.0,0.13,1690000.0,0.0,True
FIFA_16,Electronic Arts,2015.0,Sports,PC,False,False,False,0.0,Desconocido,8136.0,0.0,False,False,0.04,0.13,0.0,0.01,180000.0,0.0,False
Wii_Party,Nintendo,2010.0,Misc,Wii,False,False,False,0.0,Desconocido,79.0,0.0,False,False,1.79,3.53,2.49,0.68,8490000.0,0.0,True
Halo_2,Microsoft Game Studios,2004.0,Shooter,XB,False,False,False,0.0,Desconocido,80.0,0.0,False,False,6.82,1.53,0.05,0.08,8490000.0,0.0,True
Halo_2,Microsoft Game Studios,2007.0,Shooter,PC,False,False,False,0.0,Desconocido,10818.0,0.0,False,False,0.01,0.06,0.0,0.02,100000.0,0.0,False
Mario_Party_8,Nintendo,2007.0,Misc,Wii,True,True,True,4.0,T,81.0,62.0,True,True,3.81,2.3,1.58,0.73,8420000.0,0.0,True
Pokemon_Black_2/Pokemon_White_2,Nintendo,2012.0,Role-Playing,DS,False,False,False,0.0,Desconocido,82.0,0.0,False,False,2.91,1.86,3.14,0.43,8330000.0,0.0,True
FIFA_Soccer_13,Electronic Arts,2012.0,Action,PS3,False,False,False,0.0,Desconocido,83.0,0.0,False,False,1.06,5.05,0.13,2.01,8240000.0,0.0,True
FIFA_Soccer_13,Electronic Arts,2012.0,Action,X360,False,False,False,0.0,Desconocido,186.0,0.0,False,False,1.08,3.48,0.03,0.58,5180000.0,0.0,True
FIFA_Soccer_13,Electronic Arts,2012.0,Action,Wii,False,False,False,0.0,Desconocido,2830.0,0.0,False,False,0.19,0.46,0.0,0.08,720000.0,0.0,True
FIFA_Soccer_13,Electronic Arts,2012.0,Action,WiiU,False,False,False,0.0,Desconocido,4120.0,0.0,False,False,0.18,0.26,0.0,0.04,480000.0,0.0,False
FIFA_Soccer_13,Electronic Arts,2012.0,Action,PSV,False,False,False,0.0,Desconocido,4180.0,0.0,False,False,0,0.3,0.05,0.12,470000.0,0.0,False
FIFA_Soccer_13,Electronic Arts,2012.0,Action,PC,False,False,False,0.0,Desconocido,4775.0,0.0,False,False,0.02,0.31,0.0,0.07,410000.0,0.0,False
FIFA_Soccer_13,Electronic Arts,2012.0,Action,PSP,False,False,False,0.0,Desconocido,5131.0,0.0,False,False,0.05,0.19,0.02,0.1,370000.0,0.0,False
FIFA_Soccer_13,Electronic Arts,2012.0,Action,3DS,False,False,False,0.0,Desconocido,6022.0,0.0,False,False,0.06,0.2,0.0,0.03,290000.0,0.0,False
The_Sims_3,Electronic Arts,2009.0,Simulation,PC,False,False,False,0.0,Desconocido,84.0,0.0,False,False,0.98,6.42,0.0,0.71,8109999.999999999,0.0,True
The_Sims_3,Electronic Arts,2010.0,Simulation,X360,False,False,False,0.0,Desconocido,681.0,0.0,False,False,1.27,0.86,0.0,0.2,2330000.0,0.0,True
The_Sims_3,Electronic Arts,2010.0,Simulation,PS3,False,False,False,0.0,Desconocido,816.0,0.0,False,False,0.73,0.97,0.02,0.34,2060000.0,0.0,True
The_Sims_3,Electronic Arts,2010.0,Simulation,Wii,False,False,False,0.0,Desconocido,1276.0,0.0,False,False,0.61,0.73,0.0,0.15,1490000.0,0.0,True
The_Sims_3,Electronic Arts,2011.0,Simulation,3DS,False,False,False,0.0,Desconocido,2692.0,0.0,False,False,0.3,0.37,0.03,0.07,760000.0,0.0,True
The_Sims_3,Electronic Arts,2010.0,Simulation,DS,False,False,False,0.0,Desconocido,2921.0,0.0,False,False,0.39,0.25,0.0,0.06,700000.0,0.0,True
GoldenEye_007,Nintendo,1997.0,Shooter,N64,False,False,False,0.0,Desconocido,85.0,0.0,False,False,5.8,2.01,0.13,0.15,8090000.0,0.0,True
Mario_&_Sonic_at_the_Olympic_Games,Sega,2007.0,Sports,Wii,True,True,True,4.0,E,86.0,67.0,True,True,2.58,3.9,0.66,0.91,8060000.000000001,0.0,True
Mario_&_Sonic_at_the_Olympic_Games,Sega,2007.0,Sports,Wii,True,True,True,1.0,T,86.0,70.0,True,True,2.58,3.9,0.66,0.91,8060000.000000001,0.0,True
Mario_&_Sonic_at_the_Olympic_Games,Sega,2008.0,Sports,DS,True,True,True,4.0,E,190.0,67.0,True,True,1.64,2.48,0.44,0.58,5140000.0,0.0,True
Mario_&_Sonic_at_the_Olympic_Games,Sega,2008.0,Sports,DS,True,True,True,1.0,T,190.0,70.0,True,True,1.64,2.48,0.44,0.58,5140000.0,0.0,True
Final_Fantasy_X,Sony Computer Entertainment,2001.0,Role-Playing,PS2,False,False,False,0.0,Desconocido,87.0,0.0,False,False,2.91,2.07,2.73,0.33,8050000.000000001,0.0,True
Final_Fantasy_VIII,SquareSoft,1999.0,Role-Playing,PS,False,False,False,0.0,Desconocido,88.0,0.0,False,False,2.28,1.72,3.63,0.23,7860000.0,0.0,True
Pokémon_Platinum_Version,Nintendo,2008.0,Role-Playing,DS,False,False,False,0.0,Desconocido,89.0,0.0,False,False,2.82,1.78,2.69,0.55,7840000.0,0.0,True
Grand_Theft_Auto,Take-Two Interactive,2005.0,Action,PSP,True,True,True,1.0,E,91.0,88.0,True,True,2.9,2.83,0.24,1.75,7720000.0,0.0,True
Grand_Theft_Auto,Take-Two Interactive,2006.0,Action,PS2,True,True,True,1.0,E,361.0,88.0,True,True,1.56,1.4,0.07,0.5,3540000.0,0.0,True
Super_Mario_Galaxy_2,Nintendo,2010.0,Platform,Wii,False,False,False,0.0,Desconocido,92.0,0.0,False,False,3.66,2.42,0.98,0.64,7690000.0,0.0,True
Star_Wars_Battlefront_(2015),Electronic Arts,2015.0,Shooter,PS4,False,False,False,0.0,Desconocido,93.0,0.0,False,False,2.93,3.29,0.22,1.23,7670000.0,0.0,True
Star_Wars_Battlefront_(2015),Electronic Arts,2015.0,Shooter,XOne,False,False,False,0.0,Desconocido,379.0,0.0,False,False,1.94,1.22,0.02,0.31,3490000.0,0.0,True
Star_Wars_Battlefront_(2015),Electronic Arts,2015.0,Shooter,PC,False,False,False,0.0,Desconocido,3757.0,0.0,False,False,0.13,0.37,0.0,0.04,540000.0,0.0,False
Call_of_Duty,Activision,2014.0,Shooter,PS4,False,False,False,0.0,Desconocido,94.0,0.0,False,False,2.8,3.3,0.14,1.37,7600000.0,0.0,True
Call_of_Duty,Activision,2014.0,Shooter,XOne,False,False,False,0.0,Desconocido,194.0,0.0,False,False,3.21,1.53,0.01,0.38,5130000.0,0.0,True
Call_of_Duty,Activision,2014.0,Shooter,PS3,False,False,False,0.0,Desconocido,245.0,0.0,False,False,1.54,1.94,0.19,0.77,4450000.0,0.0,True
Call_of_Duty,Activision,2014.0,Shooter,X360,False,False,False,0.0,Desconocido,258.0,0.0,False,False,2.75,1.18,0.0,0.37,4310000.0,0.0,True
Call_of_Duty,Activision,2014.0,Shooter,PC,False,False,False,0.0,Desconocido,4742.0,0.0,False,False,0.14,0.23,0.0,0.04,410000.0,0.0,False
The_Legend_of_Zelda,Nintendo,1998.0,Action,N64,False,False,False,0.0,Desconocido,95.0,0.0,False,False,4.1,1.89,1.45,0.16,7600000.0,0.0,True
The_Legend_of_Zelda,Nintendo,2011.0,Action,3DS,False,False,False,0.0,Desconocido,269.0,0.0,False,False,2.03,1.27,0.62,0.3,4210000.0,0.0,True
Crash_Bandicoot_2,Sony Computer Entertainment,1997.0,Platform,PS,False,False,False,0.0,Desconocido,96.0,0.0,False,False,3.78,2.17,1.31,0.31,7580000.0,0.0,True
Super_Mario_Bros._2,Nintendo,1988.0,Platform,NES,False,False,False,0.0,Desconocido,97.0,0.0,False,False,5.39,1.18,0.7,0.19,7460000.0,0.0,True
Super_Smash_Bros._for_Wii_U_and_3DS,Nintendo,2014.0,Fighting,3DS,False,False,False,0.0,Desconocido,98.0,0.0,False,False,3.24,1.35,2.42,0.43,7450000.0,0.0,True
Super_Smash_Bros._for_Wii_U_and_3DS,Nintendo,2014.0,Fighting,WiiU,False,False,False,0.0,Desconocido,204.0,0.0,False,False,2.59,1.06,0.8,0.57,5020000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,X360,True,True,True,4.0,E,99.0,84.0,True,True,4.79,1.9,0.0,0.69,7370000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,X360,True,True,True,4.0,T,99.0,85.0,True,True,4.79,1.9,0.0,0.69,7370000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,X360,True,True,True,2.0,M,99.0,83.0,True,True,4.79,1.9,0.0,0.69,7370000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,PS3,True,True,True,4.0,E,167.0,84.0,True,True,2.72,1.87,0.0,0.84,5430000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,PS3,True,True,True,4.0,T,167.0,85.0,True,True,2.72,1.87,0.0,0.84,5430000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,PS3,True,True,True,2.0,M,167.0,83.0,True,True,2.72,1.87,0.0,0.84,5430000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,Wii,True,True,True,4.0,E,863.0,84.0,True,True,1.2,0.59,0.0,0.19,1970000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,Wii,True,True,True,4.0,T,863.0,85.0,True,True,1.2,0.59,0.0,0.19,1970000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,Wii,True,True,True,2.0,M,863.0,83.0,True,True,1.2,0.59,0.0,0.19,1970000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,DS,True,True,True,4.0,E,2290.0,84.0,True,True,0.57,0.26,0.0,0.08,910000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,DS,True,True,True,4.0,T,2290.0,85.0,True,True,0.57,0.26,0.0,0.08,910000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,DS,True,True,True,2.0,M,2290.0,83.0,True,True,0.57,0.26,0.0,0.08,910000.0,0.0,True
Call_of_Duty,Activision,2008.0,Shooter,PC,True,True,True,4.0,E,7951.0,84.0,True,True,0.02,0.13,0.0,0.03,190000.0,0.0,False
Call_of_Duty,Activision,2008.0,Shooter,PC,True,True,True,4.0,T,7951.0,85.0,True,True,0.02,0.13,0.0,0.03,190000.0,0.0,False
Call_of_Duty,Activision,2008.0,Shooter,PC,True,True,True,2.0,M,7951.0,83.0,True,True,0.02,0.13,0.0,0.03,190000.0,0.0,False
Battlefield_3,Electronic Arts,2011.0,Shooter,X360,False,False,False,0.0,Desconocido,100.0,0.0,False,False,4.46,2.13,0.06,0.69,7340000.0,0.0,True
Battlefield_3,Electronic Arts,2011.0,Shooter,PS3,False,False,False,0.0,Desconocido,104.0,0.0,False,False,2.85,2.93,0.35,1.1,7230000.0,0.0,True
Battlefield_3,Electronic Arts,2011.0,Shooter,PC,False,False,False,0.0,Desconocido,534.0,0.0,False,False,0.89,1.43,0.0,0.48,2790000.0,0.0,True
The_Legend_of_Zelda,Nintendo,2006.0,Action,Wii,True,True,True,1.0,M,101.0,95.0,True,True,3.83,2.19,0.6,0.7,7310000.0,0.0,True
The_Legend_of_Zelda,Nintendo,2006.0,Action,GC,True,True,True,1.0,M,1162.0,95.0,True,True,1.15,0.36,0.04,0.04,1590000.0,0.0,True
Just_Dance,Ubisoft,2009.0,Misc,Wii,False,False,False,0.0,Desconocido,103.0,0.0,False,False,3.51,3.03,0.0,0.73,7270000.0,0.0,True
Need_for_Speed_Underground,Electronic Arts,2003.0,Racing,PS2,False,False,False,0.0,Desconocido,105.0,0.0,False,False,3.27,2.83,0.08,1.02,7200000.0,0.0,True
Need_for_Speed_Underground,Electronic Arts,2003.0,Racing,XB,False,False,False,0.0,Desconocido,1047.0,0.0,False,False,1.09,0.55,0.0,0.07,1710000.0,0.0,True
Need_for_Speed_Underground,Electronic Arts,2003.0,Racing,GC,False,False,False,0.0,Desconocido,1663.0,0.0,False,False,0.69,0.48,0.01,0.03,1210000.0,0.0,True
Need_for_Speed_Underground,Electronic Arts,2003.0,Racing,GBA,False,False,False,0.0,Desconocido,5970.0,0.0,False,False,0.21,0.08,0.0,0.01,290000.0,0.0,False
Need_for_Speed_Underground,Electronic Arts,2003.0,Racing,PC,False,False,False,0.0,Desconocido,13227.0,0.0,False,False,0,0.04,0.0,0.01,50000.0,0.0,False
Tekken_3,Sony Computer Entertainment,1998.0,Fighting,PS,False,False,False,0.0,Desconocido,106.0,0.0,False,False,3.27,2.22,1.4,0.29,7160000.0,0.0,True
Crash_Bandicoot_3,Sony Computer Entertainment,1998.0,Platform,PS,False,False,False,0.0,Desconocido,107.0,0.0,False,False,3.68,1.75,1.42,0.28,7130000.0,0.0,True
Super_Smash_Bros._Melee,Nintendo,2001.0,Fighting,GC,False,False,False,0.0,Desconocido,108.0,0.0,False,False,4.41,1.04,1.39,0.22,7070000.0,0.0,True
Mario_Kart_8,Nintendo,2014.0,Racing,WiiU,False,False,False,0.0,Desconocido,109.0,0.0,False,False,3.13,2.07,1.27,0.49,6960000.0,0.0,True
Fallout_4,Bethesda Softworks,2015.0,Role-Playing,PS4,False,False,False,0.0,Desconocido,110.0,0.0,False,False,2.47,3.15,0.24,1.1,6960000.0,0.0,True
Fallout_4,Bethesda Softworks,2015.0,Role-Playing,XOne,False,False,False,0.0,Desconocido,288.0,0.0,False,False,2.45,1.26,0.01,0.37,4090000.0,0.0,True
Fallout_4,Bethesda Softworks,2015.0,Role-Playing,PC,False,False,False,0.0,Desconocido,1632.0,0.0,False,False,0.5,0.63,0.0,0.1,1230000.0,0.0,True
Mario_Kart,Nintendo,2003.0,Racing,GC,False,False,False,0.0,Desconocido,111.0,0.0,False,False,4.12,1.77,0.87,0.19,6950000.0,0.0,True
Just_Dance_4,Ubisoft,2012.0,Misc,Wii,False,False,False,0.0,Desconocido,112.0,0.0,False,False,4.14,2.21,0.0,0.56,6910000.0,0.0,True
Just_Dance_4,Ubisoft,2012.0,Misc,X360,False,False,False,0.0,Desconocido,1705.0,0.0,False,False,0.9,0.2,0.0,0.08,1190000.0,0.0,True
Just_Dance_4,Ubisoft,2012.0,Misc,PS3,False,False,False,0.0,Desconocido,4475.0,0.0,False,False,0.26,0.12,0.0,0.06,440000.0,0.0,False
Just_Dance_4,Ubisoft,2012.0,Misc,WiiU,False,False,False,0.0,Desconocido,4945.0,0.0,False,False,0.22,0.14,0.0,0.03,390000.0,0.0,False
FIFA_14,Electronic Arts,2013.0,Sports,PS3,False,False,False,0.0,Desconocido,113.0,0.0,False,False,0.78,4.32,0.07,1.73,6900000.0,0.0,True
FIFA_14,Electronic Arts,2013.0,Sports,X360,False,False,False,0.0,Desconocido,257.0,0.0,False,False,0.92,2.93,0.01,0.46,4310000.0,0.0,True
FIFA_14,Electronic Arts,2013.0,Sports,PS4,False,False,False,0.0,Desconocido,494.0,0.0,False,False,0.61,1.85,0.11,0.33,2900000.0,0.0,True
FIFA_14,Electronic Arts,2013.0,Sports,XOne,False,False,False,0.0,Desconocido,1700.0,0.0,False,False,0.41,0.66,0.0,0.12,1190000.0,0.0,True
FIFA_14,Electronic Arts,2013.0,Sports,PSV,False,False,False,0.0,Desconocido,3990.0,0.0,False,False,0.11,0.25,0.01,0.13,500000.0,0.0,False
FIFA_14,Electronic Arts,2013.0,Sports,PC,False,False,False,0.0,Desconocido,4505.0,0.0,False,False,0.01,0.36,0.0,0.06,430000.0,0.0,False
FIFA_14,Electronic Arts,2013.0,Sports,Wii,False,False,False,0.0,Desconocido,4540.0,0.0,False,False,0,0.38,0.0,0.05,430000.0,0.0,False
FIFA_14,Electronic Arts,2013.0,Sports,3DS,False,False,False,0.0,Desconocido,6663.0,0.0,False,False,0,0.23,0.0,0.03,250000.0,0.0,False
FIFA_14,Electronic Arts,2013.0,Sports,PSP,False,False,False,0.0,Desconocido,7036.0,0.0,False,False,0,0.16,0.0,0.07,230000.0,0.0,False
Need_for_Speed_Underground_2,Electronic Arts,2004.0,Racing,PS2,True,True,True,1.0,T,114.0,65.0,True,True,2.71,3.02,0.08,1.09,6900000.0,0.0,True
Need_for_Speed_Underground_2,Electronic Arts,2004.0,Racing,XB,True,True,True,1.0,T,698.0,65.0,True,True,1.38,0.8,0.0,0.1,2280000.0,0.0,True
Need_for_Speed_Underground_2,Electronic Arts,2004.0,Racing,GC,True,True,True,1.0,T,1802.0,65.0,True,True,0.7,0.39,0.01,0.03,1140000.0,0.0,True
Need_for_Speed_Underground_2,Electronic Arts,2004.0,Racing,GBA,True,True,True,1.0,T,4500.0,65.0,True,True,0.31,0.12,0.0,0.01,430000.0,0.0,False
Need_for_Speed_Underground_2,Electronic Arts,2005.0,Racing,DS,True,True,True,1.0,T,9254.0,65.0,True,True,0.11,0.02,0.0,0.01,140000.0,0.0,False
Need_for_Speed_Underground_2,Electronic Arts,2004.0,Racing,PC,True,True,True,1.0,T,11666.0,65.0,True,True,0,0.06,0.0,0.01,80000.0,0.0,False
Medal_of_Honor,Electronic Arts,2002.0,Shooter,PS2,False,False,False,0.0,Desconocido,115.0,0.0,False,False,2.93,2.75,0.17,0.99,6830000.0,0.0,True
Medal_of_Honor,Electronic Arts,2002.0,Shooter,XB,False,False,False,0.0,Desconocido,1270.0,0.0,False,False,1,0.43,0.0,0.06,1490000.0,0.0,True
Medal_of_Honor,Electronic Arts,2002.0,Shooter,GC,False,False,False,0.0,Desconocido,3395.0,0.0,False,False,0.46,0.12,0.0,0.02,590000.0,0.0,True
Uncharted_3,Sony Computer Entertainment,2011.0,Action,PS3,False,False,False,0.0,Desconocido,116.0,0.0,False,False,2.77,2.8,0.19,1.06,6830000.0,0.0,True
Crash_Bandicoot,Sony Computer Entertainment,1996.0,Platform,PS,False,False,False,0.0,Desconocido,117.0,0.0,False,False,3.23,2.35,0.94,0.3,6820000.0,0.0,True
Zumba_Fitness,505 Games,2010.0,Sports,Wii,False,False,False,0.0,Desconocido,118.0,0.0,False,False,3.5,2.64,0.0,0.67,6810000.0,0.0,True
Zumba_Fitness,505 Games,2010.0,Sports,X360,False,False,False,0.0,Desconocido,652.0,0.0,False,False,1.74,0.48,0.0,0.18,2390000.0,0.0,True
Zumba_Fitness,505 Games,2010.0,Sports,PS3,False,False,False,0.0,Desconocido,3433.0,0.0,False,False,0.28,0.21,0.0,0.09,590000.0,0.0,True
Gears_of_War_2,Microsoft Game Studios,2008.0,Shooter,X360,True,True,True,2.0,E,119.0,93.0,True,True,4.15,1.92,0.06,0.64,6760000.0,0.0,True
Uncharted_2,Sony Computer Entertainment,2009.0,Action,PS3,False,False,False,0.0,Desconocido,120.0,0.0,False,False,3.27,2.25,0.21,1.0,6730000.0,0.0,True
FIFA_12,Electronic Arts,2011.0,Sports,PS3,False,False,False,0.0,Desconocido,122.0,0.0,False,False,0.84,4.32,0.11,1.42,6690000.0,0.0,True
FIFA_12,Electronic Arts,2011.0,Sports,X360,False,False,False,0.0,Desconocido,276.0,0.0,False,False,0.84,2.79,0.02,0.53,4190000.0000000005,0.0,True
FIFA_12,Electronic Arts,2011.0,Sports,Wii,False,False,False,0.0,Desconocido,2621.0,0.0,False,False,0.16,0.52,0.0,0.11,790000.0,0.0,True
FIFA_12,Electronic Arts,2011.0,Sports,PSP,False,False,False,0.0,Desconocido,3789.0,0.0,False,False,0.12,0.26,0.02,0.14,530000.0,0.0,False
FIFA_12,Electronic Arts,2011.0,Sports,PC,False,False,False,0.0,Desconocido,4203.0,0.0,False,False,0.04,0.33,0.0,0.1,470000.0,0.0,False
FIFA_12,Electronic Arts,2011.0,Sports,3DS,False,False,False,0.0,Desconocido,4906.0,0.0,False,False,0.08,0.26,0.0,0.05,390000.0,0.0,False
FIFA_12,Electronic Arts,2011.0,Sports,PS2,False,False,False,0.0,Desconocido,11226.0,0.0,False,False,0,0.02,0.0,0.06,90000.0,0.0,False
Big_Brain_Academy,Nintendo,2005.0,Misc,DS,True,True,True,1.0,E,123.0,74.0,True,True,1.67,2.78,1.6,0.62,6670000.0,0.0,True
FIFA_15,Electronic Arts,2014.0,Sports,PS4,False,False,False,0.0,Desconocido,125.0,0.0,False,False,0.79,4.29,0.05,1.47,6590000.0,0.0,True
FIFA_15,Electronic Arts,2014.0,Sports,PS3,False,False,False,0.0,Desconocido,220.0,0.0,False,False,0.57,3.14,0.04,1.07,4820000.0,0.0,True
FIFA_15,Electronic Arts,2014.0,Sports,X360,False,False,False,0.0,Desconocido,450.0,0.0,False,False,0.78,2.02,0.0,0.3,3110000.0,0.0,True
FIFA_15,Electronic Arts,2014.0,Sports,XOne,False,False,False,0.0,Desconocido,762.0,0.0,False,False,0.6,1.41,0.0,0.14,2150000.0,0.0,True
FIFA_15,Electronic Arts,2014.0,Sports,PSV,False,False,False,0.0,Desconocido,2477.0,0.0,False,False,0.13,0.48,0.04,0.19,840000.0,0.0,True
FIFA_15,Electronic Arts,2014.0,Sports,Wii,False,False,False,0.0,Desconocido,2718.0,0.0,False,False,0.24,0.46,0.0,0.06,760000.0,0.0,True
FIFA_15,Electronic Arts,2014.0,Sports,3DS,False,False,False,0.0,Desconocido,4370.0,0.0,False,False,0.09,0.33,0.0,0.03,450000.0,0.0,False
FIFA_15,Electronic Arts,2014.0,Sports,PC,False,False,False,0.0,Desconocido,5913.0,0.0,False,False,0,0.27,0.0,0.03,300000.0,0.0,False
Donkey_Kong_Country_Returns,Nintendo,2010.0,Platform,Wii,False,False,False,0.0,Desconocido,126.0,0.0,False,False,3.25,1.84,1.03,0.47,6590000.0,0.0,True
Donkey_Kong_Country_Returns,Nintendo,2013.0,Platform,3DS,False,False,False,0.0,Desconocido,924.0,0.0,False,False,0.73,0.62,0.4,0.12,1870000.0,0.0,True
The_Legend_of_Zelda,Nintendo,1986.0,Action,NES,False,False,False,0.0,Desconocido,128.0,0.0,False,False,3.74,0.93,1.69,0.14,6510000.0,0.0,True
Assassin's_Creed_III,Ubisoft,2012.0,Action,PS3,False,False,False,0.0,Desconocido,129.0,0.0,False,False,2.64,2.56,0.16,1.14,6500000.0,0.0,True
Assassin's_Creed_III,Ubisoft,2012.0,Action,X360,False,False,False,0.0,Desconocido,173.0,0.0,False,False,3.13,1.71,0.03,0.44,5300000.0,0.0,True
Assassin's_Creed_III,Ubisoft,2012.0,Action,PC,False,False,False,0.0,Desconocido,2204.0,0.0,False,False,0.28,0.53,0.0,0.13,940000.0,0.0,True
Assassin's_Creed_III,Ubisoft,2012.0,Action,WiiU,False,False,False,0.0,Desconocido,5201.0,0.0,False,False,0.19,0.13,0.0,0.03,360000.0,0.0,False
Halo,Microsoft Game Studios,2001.0,Shooter,XB,False,False,False,0.0,Desconocido,130.0,0.0,False,False,4.98,1.3,0.08,0.07,6430000.0,0.0,True
Halo,Microsoft Game Studios,2003.0,Shooter,PC,False,False,False,0.0,Desconocido,13886.0,0.0,False,False,0.01,0.02,0.0,0.01,40000.0,0.0,False
Pokémon_Emerald_Version,Nintendo,2004.0,Role-Playing,GBA,False,False,False,0.0,Desconocido,131.0,0.0,False,False,2.57,1.58,2.06,0.21,6410000.0,0.0,True
